data,produto,preco,desconto,loja,endereco,cidade,uf,regiao
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,36.39,,Hiper Uberlândia,"Hiper Uberlândia
Av Joao Naves de Ávila
Santa Mônica, Uberlândia - MG",Uberlândia/MG,MG,Sudeste
2025-07-12,"Bacalhau Saithe Salgado Carrefour Aprox. 2,5 Kg",174.72,,Hiper Uberlândia,"Hiper Uberlândia
Av Joao Naves de Ávila
Santa Mônica, Uberlândia - MG",Uberlândia/MG,MG,Sudeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,27.79,,Hiper Campo Grande,"Hiper Campo Grande
Avenida Afonso Pena
Santa Fé, Campo Grande - MS",Campo Grande/MS,MS,Centro-Oeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.49,,Hiper Campo Grande,"Hiper Campo Grande
Avenida Afonso Pena
Santa Fé, Campo Grande - MS",Campo Grande/MS,MS,Centro-Oeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,78.99,-7.0,Hiper Campina Grande,"Hiper Campina Grande
AV PROFESSOR ALMEIDA BARRETO
S JOSE, Campina Grande - PB",Campina Grande/PB,PB,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,32.99,,Hiper Campina Grande,"Hiper Campina Grande
AV PROFESSOR ALMEIDA BARRETO
S JOSE, Campina Grande - PB",Campina Grande/PB,PB,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,36.69,,Hiper Campina Grande,"Hiper Campina Grande
AV PROFESSOR ALMEIDA BARRETO
S JOSE, Campina Grande - PB",Campina Grande/PB,PB,Nordeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,45.99,,Hiper Campina Grande,"Hiper Campina Grande
AV PROFESSOR ALMEIDA BARRETO
S JOSE, Campina Grande - PB",Campina Grande/PB,PB,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,78.99,-7.0,Hiper João Pessoa,"Hiper João Pessoa
Rua Bacharel Irenaldo de Albuquerque Chaves
Bessa, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,32.99,,Hiper João Pessoa,"Hiper João Pessoa
Rua Bacharel Irenaldo de Albuquerque Chaves
Bessa, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,36.69,,Hiper João Pessoa,"Hiper João Pessoa
Rua Bacharel Irenaldo de Albuquerque Chaves
Bessa, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Lombos de Bacalhau Bom Porto Gourmert 1Kg,264.9,,Hiper João Pessoa,"Hiper João Pessoa
Rua Bacharel Irenaldo de Albuquerque Chaves
Bessa, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Lombo Bacalhau Dessal Flor de Sal Carrefour 1 Kg,259.9,,Hiper João Pessoa,"Hiper João Pessoa
Rua Bacharel Irenaldo de Albuquerque Chaves
Bessa, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Croquete de Bacalhau Pré Frito Carrefour 1 Unidade,7.29,,Hiper João Pessoa,"Hiper João Pessoa
Rua Bacharel Irenaldo de Albuquerque Chaves
Bessa, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper João Pessoa,"Hiper João Pessoa
Rua Bacharel Irenaldo de Albuquerque Chaves
Bessa, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,78.99,-7.0,Hiper João Pessoa Bancários,"Hiper João Pessoa Bancários
Rua Empresário João Rodrigues Alves
Jardim São Paulo, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,32.99,,Hiper João Pessoa Bancários,"Hiper João Pessoa Bancários
Rua Empresário João Rodrigues Alves
Jardim São Paulo, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,53.69,,Hiper João Pessoa Bancários,"Hiper João Pessoa Bancários
Rua Empresário João Rodrigues Alves
Jardim São Paulo, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,36.69,,Hiper João Pessoa Bancários,"Hiper João Pessoa Bancários
Rua Empresário João Rodrigues Alves
Jardim São Paulo, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,36.69,,Hiper João Pessoa Bancários,"Hiper João Pessoa Bancários
Rua Empresário João Rodrigues Alves
Jardim São Paulo, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper João Pessoa Bancários,"Hiper João Pessoa Bancários
Rua Empresário João Rodrigues Alves
Jardim São Paulo, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,45.99,,Hiper João Pessoa Bancários,"Hiper João Pessoa Bancários
Rua Empresário João Rodrigues Alves
Jardim São Paulo, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Croquete de Bacalhau Pré Frito Carrefour 1 Unidade,7.29,,Hiper João Pessoa Bancários,"Hiper João Pessoa Bancários
Rua Empresário João Rodrigues Alves
Jardim São Paulo, João Pessoa - PB",João Pessoa/PB,PB,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,65.9,-6.0,Hiper Shopping Guararapes,"Hiper Shopping Guararapes
AV BARRETO DE MENEZES
PIEDADE, Jaboatão dos Guararapes - PE",Jaboatão dos Guararapes/PE,PE,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,29.99,,Hiper Shopping Guararapes,"Hiper Shopping Guararapes
AV BARRETO DE MENEZES
PIEDADE, Jaboatão dos Guararapes - PE",Jaboatão dos Guararapes/PE,PE,Nordeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,44.59,,Hiper Shopping Guararapes,"Hiper Shopping Guararapes
AV BARRETO DE MENEZES
PIEDADE, Jaboatão dos Guararapes - PE",Jaboatão dos Guararapes/PE,PE,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,36.89,,Hiper Shopping Guararapes,"Hiper Shopping Guararapes
AV BARRETO DE MENEZES
PIEDADE, Jaboatão dos Guararapes - PE",Jaboatão dos Guararapes/PE,PE,Nordeste
2025-07-12,Croquete de Bacalhau Pré Frito Carrefour 1 Unidade,7.29,,Hiper Shopping Guararapes,"Hiper Shopping Guararapes
AV BARRETO DE MENEZES
PIEDADE, Jaboatão dos Guararapes - PE",Jaboatão dos Guararapes/PE,PE,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,65.9,-6.0,Hiper Shopping Petrolina,"Hiper Shopping Petrolina
AV MONSENHOR ÂNGELO SAMPAIO
CENTRO, Petrolina - PE",Petrolina/PE,PE,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,29.99,,Hiper Shopping Petrolina,"Hiper Shopping Petrolina
AV MONSENHOR ÂNGELO SAMPAIO
CENTRO, Petrolina - PE",Petrolina/PE,PE,Nordeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,44.59,,Hiper Shopping Petrolina,"Hiper Shopping Petrolina
AV MONSENHOR ÂNGELO SAMPAIO
CENTRO, Petrolina - PE",Petrolina/PE,PE,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,36.89,,Hiper Shopping Petrolina,"Hiper Shopping Petrolina
AV MONSENHOR ÂNGELO SAMPAIO
CENTRO, Petrolina - PE",Petrolina/PE,PE,Nordeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.99,,Hiper Shopping Petrolina,"Hiper Shopping Petrolina
AV MONSENHOR ÂNGELO SAMPAIO
CENTRO, Petrolina - PE",Petrolina/PE,PE,Nordeste
2025-07-12,Croquete de Bacalhau Pré Frito Carrefour 1 Unidade,7.29,,Hiper Shopping Petrolina,"Hiper Shopping Petrolina
AV MONSENHOR ÂNGELO SAMPAIO
CENTRO, Petrolina - PE",Petrolina/PE,PE,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,65.9,-6.0,Hiper Avenida Recife,"Hiper Avenida Recife
AV CAPITÃO GREGÓRIO DE CALDAS
AREIAS, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,29.99,,Hiper Avenida Recife,"Hiper Avenida Recife
AV CAPITÃO GREGÓRIO DE CALDAS
AREIAS, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,44.59,,Hiper Avenida Recife,"Hiper Avenida Recife
AV CAPITÃO GREGÓRIO DE CALDAS
AREIAS, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,36.89,,Hiper Avenida Recife,"Hiper Avenida Recife
AV CAPITÃO GREGÓRIO DE CALDAS
AREIAS, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,36.89,,Hiper Avenida Recife,"Hiper Avenida Recife
AV CAPITÃO GREGÓRIO DE CALDAS
AREIAS, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.99,,Hiper Avenida Recife,"Hiper Avenida Recife
AV CAPITÃO GREGÓRIO DE CALDAS
AREIAS, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Lombos de Bacalhau Bom Porto Gourmert 1Kg,219.9,,Hiper Avenida Recife,"Hiper Avenida Recife
AV CAPITÃO GREGÓRIO DE CALDAS
AREIAS, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Croquete de Bacalhau Pré Frito Carrefour 1 Unidade,7.29,,Hiper Avenida Recife,"Hiper Avenida Recife
AV CAPITÃO GREGÓRIO DE CALDAS
AREIAS, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,65.9,-6.0,Hiper Shopping Tacaruna,"Hiper Shopping Tacaruna
AV GOVERNADOR AGAMENON MAGALHÃES
SANTO AMARO, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,29.99,,Hiper Shopping Tacaruna,"Hiper Shopping Tacaruna
AV GOVERNADOR AGAMENON MAGALHÃES
SANTO AMARO, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,44.59,,Hiper Shopping Tacaruna,"Hiper Shopping Tacaruna
AV GOVERNADOR AGAMENON MAGALHÃES
SANTO AMARO, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,36.89,,Hiper Shopping Tacaruna,"Hiper Shopping Tacaruna
AV GOVERNADOR AGAMENON MAGALHÃES
SANTO AMARO, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,36.89,,Hiper Shopping Tacaruna,"Hiper Shopping Tacaruna
AV GOVERNADOR AGAMENON MAGALHÃES
SANTO AMARO, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.99,,Hiper Shopping Tacaruna,"Hiper Shopping Tacaruna
AV GOVERNADOR AGAMENON MAGALHÃES
SANTO AMARO, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Lombos de Bacalhau Bom Porto Gourmert 1Kg,219.9,,Hiper Shopping Tacaruna,"Hiper Shopping Tacaruna
AV GOVERNADOR AGAMENON MAGALHÃES
SANTO AMARO, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Filé de Bacalhau Salgado Macrocephalus Carrefour Aprox. 900 g,197.91,-10.0,Hiper Shopping Tacaruna,"Hiper Shopping Tacaruna
AV GOVERNADOR AGAMENON MAGALHÃES
SANTO AMARO, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,65.9,-6.0,Hiper Recife Torre,"Hiper Recife Torre
Rua José Bonifácio
Torre, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,29.99,,Hiper Recife Torre,"Hiper Recife Torre
Rua José Bonifácio
Torre, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,44.59,,Hiper Recife Torre,"Hiper Recife Torre
Rua José Bonifácio
Torre, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,36.89,,Hiper Recife Torre,"Hiper Recife Torre
Rua José Bonifácio
Torre, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,65.9,-6.0,Hiper Recife Domingos Ferreira,"Hiper Recife Domingos Ferreira
Rua Francisco da Cunha
Boa Viagem, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,36.89,,Hiper Recife Domingos Ferreira,"Hiper Recife Domingos Ferreira
Rua Francisco da Cunha
Boa Viagem, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,36.89,,Hiper Recife Domingos Ferreira,"Hiper Recife Domingos Ferreira
Rua Francisco da Cunha
Boa Viagem, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Recife Domingos Ferreira,"Hiper Recife Domingos Ferreira
Rua Francisco da Cunha
Boa Viagem, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.99,,Hiper Recife Domingos Ferreira,"Hiper Recife Domingos Ferreira
Rua Francisco da Cunha
Boa Viagem, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Croquete de Bacalhau Pré Frito Carrefour 1 Unidade,7.29,,Hiper Recife Domingos Ferreira,"Hiper Recife Domingos Ferreira
Rua Francisco da Cunha
Boa Viagem, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,"Bacalhau Porto Morhua Imperial Embalado Aprox 1,2 Kg",263.88,,Hiper Recife Domingos Ferreira,"Hiper Recife Domingos Ferreira
Rua Francisco da Cunha
Boa Viagem, Recife - PE",Recife/PE,PE,Nordeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,30.99,,Hiper Pinhais,"Hiper Pinhais
Rodovia Joao Leopoldo Jacomel
Vila Amélia, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Pinhais,"Hiper Pinhais
Rodovia Joao Leopoldo Jacomel
Vila Amélia, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau com Natas Bom Porto 400 g,35.89,,Hiper Pinhais,"Hiper Pinhais
Rodovia Joao Leopoldo Jacomel
Vila Amélia, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.79,,Hiper Pinhais,"Hiper Pinhais
Rodovia Joao Leopoldo Jacomel
Vila Amélia, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Lombos de Bacalhau Bom Porto Gourmert 1Kg,179.9,,Hiper Pinhais,"Hiper Pinhais
Rodovia Joao Leopoldo Jacomel
Vila Amélia, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,74.79,,Hiper Champagnat,"Hiper Champagnat
Rua Deputado Heitor Alencar Furtado
Mossunguê, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,30.99,,Hiper Champagnat,"Hiper Champagnat
Rua Deputado Heitor Alencar Furtado
Mossunguê, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Champagnat,"Hiper Champagnat
Rua Deputado Heitor Alencar Furtado
Mossunguê, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau com Natas Bom Porto 400 g,35.89,,Hiper Champagnat,"Hiper Champagnat
Rua Deputado Heitor Alencar Furtado
Mossunguê, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,27.99,,Hiper Champagnat,"Hiper Champagnat
Rua Deputado Heitor Alencar Furtado
Mossunguê, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.79,,Hiper Champagnat,"Hiper Champagnat
Rua Deputado Heitor Alencar Furtado
Mossunguê, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,74.79,,Hiper Parolim,"Hiper Parolim
Avenida Marechal Floriano Peixoto
Rebouças, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,30.99,,Hiper Parolim,"Hiper Parolim
Avenida Marechal Floriano Peixoto
Rebouças, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Parolim,"Hiper Parolim
Avenida Marechal Floriano Peixoto
Rebouças, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau com Natas Bom Porto 400 g,25.69,,Hiper Parolim,"Hiper Parolim
Avenida Marechal Floriano Peixoto
Rebouças, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,152.01,-10.0,Hiper Parolim,"Hiper Parolim
Avenida Marechal Floriano Peixoto
Rebouças, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.79,,Hiper Parolim,"Hiper Parolim
Avenida Marechal Floriano Peixoto
Rebouças, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,74.79,,Hiper Portão,"Hiper Portão
Avenida Presidente Arthur Bernardes
Portao, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,30.99,,Hiper Portão,"Hiper Portão
Avenida Presidente Arthur Bernardes
Portao, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Portão,"Hiper Portão
Avenida Presidente Arthur Bernardes
Portao, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau com Natas Bom Porto 400 g,35.89,,Hiper Portão,"Hiper Portão
Avenida Presidente Arthur Bernardes
Portao, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Gadus Morhua Salgado Posta Resfriado Carrefour Aproximadamente 900 g,197.91,-10.0,Hiper Portão,"Hiper Portão
Avenida Presidente Arthur Bernardes
Portao, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.79,,Hiper Portão,"Hiper Portão
Avenida Presidente Arthur Bernardes
Portao, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Filé de Bacalhau Salgado Macrocephalus Carrefour Aprox. 900 g,197.91,-10.0,Hiper Portão,"Hiper Portão
Avenida Presidente Arthur Bernardes
Portao, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,74.79,,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,30.99,,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau com Natas Bom Porto 400 g,35.89,,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Gadus Morhua Salgado Posta Resfriado Carrefour Aproximadamente 900 g,197.91,-10.0,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,39.79,,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Filé de Bacalhau Salgado Macrocephalus Carrefour Aprox. 900 g,197.91,-10.0,Hiper Cabral,"Hiper Cabral
Avenida Paraná
Cabral, Curitiba - PR",Curitiba/PR,PR,Sul
2025-07-12,Bacalhau Morhua Congelado em Postas Brasmar 800g,64.99,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,30.99,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul
2025-07-12,Bacalhau com Natas Bom Porto 400 g,25.69,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,25.99,,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul
2025-07-12,Bacalhau Gadus Morhua Salgado Posta Resfriado Carrefour Aproximadamente 900 g,197.91,-10.0,Hiper Londrina,"Hiper Londrina
Rodovia Celso Garcia Cid
Gleba Palhano, Londrina - PR",Londrina/PR,PR,Sul
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,23.9,,Hiper Campos de Goytacazes,"Hiper Campos de Goytacazes
Avenida Nilo Peçanha
Queimados, Campos dos Goytacazes - RJ",Campos dos Goytacazes/RJ,RJ,Sudeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,34.89,,Hiper Campos de Goytacazes,"Hiper Campos de Goytacazes
Avenida Nilo Peçanha
Queimados, Campos dos Goytacazes - RJ",Campos dos Goytacazes/RJ,RJ,Sudeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,23.9,,Hiper Duque de Caxias,"Hiper Duque de Caxias
Av Washington Luiz
Vila São Luis, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Duque de Caxias,"Hiper Duque de Caxias
Av Washington Luiz
Vila São Luis, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste
2025-07-12,Posta De Bacalhau Dessalgado Riberalves 800 g,79.89,,Hiper Duque de Caxias,"Hiper Duque de Caxias
Av Washington Luiz
Vila São Luis, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,34.89,,Hiper Duque de Caxias,"Hiper Duque de Caxias
Av Washington Luiz
Vila São Luis, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,23.9,,Hiper Duque de Caxias Brigadeiro,"Hiper Duque de Caxias Brigadeiro
Avenida Brigadeiro Lima e Silva
Jardim 25 de Agosto, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Duque de Caxias Brigadeiro,"Hiper Duque de Caxias Brigadeiro
Avenida Brigadeiro Lima e Silva
Jardim 25 de Agosto, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste
2025-07-12,Posta De Bacalhau Dessalgado Riberalves 800 g,79.89,,Hiper Duque de Caxias Brigadeiro,"Hiper Duque de Caxias Brigadeiro
Avenida Brigadeiro Lima e Silva
Jardim 25 de Agosto, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,34.89,,Hiper Duque de Caxias Brigadeiro,"Hiper Duque de Caxias Brigadeiro
Avenida Brigadeiro Lima e Silva
Jardim 25 de Agosto, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste
2025-07-12,Filé De Bacalhau Sem Pele Bacalanor 400g,38.49,,Hiper Duque de Caxias Brigadeiro,"Hiper Duque de Caxias Brigadeiro
Avenida Brigadeiro Lima e Silva
Jardim 25 de Agosto, Duque de Caxias - RJ",Duque de Caxias/RJ,RJ,Sudeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,23.9,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Posta De Bacalhau Dessalgado Riberalves 800 g,79.89,,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Rio Barra,"Hiper Rio Barra
Avenida das Américas
Barra da Tijuca, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,23.9,,Hiper Norte Shopping,"Hiper Norte Shopping
Avenida Dom Helder Câmara
Cachambi, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau com Natas Bom Porto 400 g,34.89,,Hiper Norte Shopping,"Hiper Norte Shopping
Avenida Dom Helder Câmara
Cachambi, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Escondidinho de Bacalhau Bom Porto 400 g,28.59,,Hiper Norte Shopping,"Hiper Norte Shopping
Avenida Dom Helder Câmara
Cachambi, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Porto Imperial Borboleta Aprox 900 g,233.91,-10.0,Hiper Norte Shopping,"Hiper Norte Shopping
Avenida Dom Helder Câmara
Cachambi, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Lasca Salgada de Bacalhau Bacalanor 500g,23.9,,Hiper Sulacap,"Hiper Sulacap
Avenida Marechal Fontelli
Jardim Sulacap, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
2025-07-12,Bacalhau Desfiado Congelado Brasmar 450g,42.89,,Hiper Sulacap,"Hiper Sulacap
Avenida Marechal Fontelli
Jardim Sulacap, Rio de Janeiro - RJ",Rio de Janeiro/RJ,RJ,Sudeste
