data,produto,preco,desconto,loja,endereco,cidade,uf,regiao
2025-07-07,Patrocinado,3.29,-34.0,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Português Extra Virgem Andorinha Dorinha 500ml,34.69,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Português Extra Virgem Tradicional Gallo 500ml,38.89,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml,33.99,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Extra Virgem Allegro 500ml,33.29,-10.0,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Kit Azeite Terras de Camões Extra Virgem Frutado 500ml 3 Unidades,101.97,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Italiano Extra Virgem Carrefour 500ml,39.99,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Português Carrefour Extra Virgem Frutado 500ml,37.99,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Português Tradicional Gallo Tipo Único 500ml,43.89,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Kit Azeite Português Extra Virgem Tradicional Gallo 500ml 3 Unidades,116.67,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Allegro Extravirgem 250 ml,21.99,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Português Extra Virgem Andorinha Seleção 500ml,63.99,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Chileno Extra Virgem Orgânico Native 250ml,44.79,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Andorinha Extra Virgem Primeira Colheita 500 ml,79.98,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Português Extra Virgem Tradicional Andorinha Vintage 500ml,78.98,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Azeite Português Extra Virgem Andorinha 750ml,73.48,,Hiper Maceió Jatiúca,"Hiper Maceió Jatiúca
Avenida Comendador Gustavo Paiva
Mangabeiras, Maceió - AL",Maceió/AL,AL,Nordeste
2025-07-07,Patrocinado,5.29,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha Dorinha 500ml,50.49,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml,36.99,-6.0,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Extra Virgem Allegro 500ml,41.99,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Espanhol Extra Virgem Carrefour 500ml,42.99,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Coimbra 500ml,24.99,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Kit Azeite Terras de Camões Extra Virgem Frutado 500ml 3 Unidades,110.97,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Extra Virgem Carrefour 500ml,43.99,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Carrefour Extra Virgem Frutado 500ml,41.99,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Serrata 500ml,46.99,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Chileno Extra Virgem Orgânico Native 250ml,79.98,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Costa Doro Olivizia 500 ml,49.99,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha 750ml,89.9,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Costa Doro Il Nature 500 ml,48.99,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Grego Extra Virgem Renieris 500ml,59.99,,Hiper Manaus Manpar,"Hiper Manaus Manpar
Avenida Djalma Batista
Flores, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha Dorinha 500ml,50.49,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Tradicional Gallo 500ml,44.89,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml,36.99,-6.0,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Extra Virgem Allegro 500ml,41.99,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Espanhol Extra Virgem Carrefour 500ml,42.99,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Kit Azeite Terras de Camões Extra Virgem Frutado 500ml 3 Unidades,110.97,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Carrefour Extra Virgem Frutado 500ml,41.99,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Kit Azeite Português Extra Virgem Tradicional Gallo 500ml 3 Unidades,134.66,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha Seleção 500ml,48.99,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Serrata 500ml,46.99,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Oliva Andorinha 500ml,41.79,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Chileno Extra Virgem Orgânico Native 250ml,79.98,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Costa Doro Olivizia 500 ml,49.99,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha 750ml,89.9,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Costa Doro Il Nature 500 ml,48.99,,Hiper Manaus Ponta Negra,"Hiper Manaus Ponta Negra
Avenida Pedro Teixeira, 52
Dom Pedro, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml,36.99,-6.0,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Extra Virgem Allegro 500ml,41.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Espanhol Extra Virgem Carrefour 500ml,42.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Kit Azeite Terras de Camões Extra Virgem Frutado 500ml 3 Unidades,110.97,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Extra Virgem Carrefour 500ml,43.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Carrefour Extra Virgem Frutado 500ml,41.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Tradicional Gallo Tipo Único 500ml,45.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha Seleção 500ml,48.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Serrata 500ml,46.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Chileno Extra Virgem Orgânico Native 250ml,79.98,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Costa Doro Olivizia 500 ml,49.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha 750ml,89.9,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Costa Doro Il Nature 500 ml,48.99,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml 2 Unidades,73.98,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite a Base de Dendê Cepêra 200 ml,16.98,,Hiper Manaus Adrianópolis,"Hiper Manaus Adrianópolis
Avenida Jornalista Humberto Calderaro
Adrianópolis, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,5.29,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha Dorinha 500ml,50.49,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml,36.99,-6.0,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Extra Virgem Allegro 500ml,41.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Espanhol Extra Virgem Carrefour 500ml,42.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Kit Azeite Terras de Camões Extra Virgem Frutado 500ml 3 Unidades,110.97,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Extra Virgem Carrefour 500ml,43.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Carrefour Extra Virgem Frutado 500ml,41.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha Seleção 500ml,48.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Serrata 500ml,46.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Chileno Extra Virgem Orgânico Native 250ml,79.98,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Costa Doro Olivizia 500 ml,49.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Português Extra Virgem Andorinha 750ml,89.9,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Italiano Costa Doro Il Nature 500 ml,48.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Grego Extra Virgem Renieris 500ml,59.99,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml 2 Unidades,73.98,,Hiper Manaus Shopping,"Hiper Manaus Shopping
Avenida Djalma Batista
Chapada, Manaus - AM",Manaus/AM,AM,Norte
2025-07-07,Patrocinado,3.29,-30.0,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml,36.99,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Kit Azeite Terras de Camões Extra Virgem Frutado 500ml 3 Unidades,110.97,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Italiano Extra Virgem Carrefour 500ml,39.99,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Português Carrefour Extra Virgem Frutado 500ml,37.99,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Allegro Extravirgem 250 ml,23.99,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Chileno Extra Virgem Orgânico Native 250ml,91.49,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Andorinha Extra Virgem Primeira Colheita 500 ml,75.98,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,AZEITE ANDORINHA EX VIR SPRAY 200ML,42.89,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml 2 Unidades,73.98,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Grego Midas Renieris Vidro 500 ml,54.99,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite a Base de Dendê Cepêra 200 ml,17.19,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Italiano La Pastina Extravirgem Com 500ml,53.49,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Azeite Chileno Extra Virgem Deleyda Premium 500ml,69.98,,Hiper Itabuna,"Hiper Itabuna
Avenida Aziz Maron
GOES CALMON, Itabuna - BA",Itabuna/BA,BA,Nordeste
2025-07-07,Patrocinado,5.49,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Patrocinado,5.49,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Patrocinado,5.49,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Português Extra Virgem Tradicional Gallo 500ml,43.49,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml,34.99,-11.0,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Espanhol Extra Virgem Carrefour 500ml,39.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Kit Azeite Terras de Camões Extra Virgem Frutado 500ml 3 Unidades,104.97,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Italiano Extra Virgem Carrefour 500ml,39.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Português Carrefour Extra Virgem Frutado 500ml,39.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Português Tradicional Gallo Tipo Único 500ml,44.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Kit Azeite Português Extra Virgem Tradicional Gallo 500ml 3 Unidades,130.47,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Allegro Extravirgem 250 ml,21.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Português Extra Virgem Andorinha Seleção 500ml,49.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Português Extra Virgem Serrata 500ml,48.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Chileno Extra Virgem Orgânico Native 250ml,79.98,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Italiano Costa Doro Olivizia 500 ml,44.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Andorinha Extra Virgem Primeira Colheita 500 ml,64.98,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,AZEITE ANDORINHA EX VIR SPRAY 200ML,38.99,,Hiper Brasília Sul,"Hiper Brasília Sul
SCEE / Sul
Guará, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Patrocinado,5.49,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Patrocinado,5.49,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Patrocinado,5.49,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Português Extra Virgem Andorinha Dorinha 500ml,44.99,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Português Extra Virgem Tradicional Gallo 500ml,43.49,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Terras de Camões Extra Virgem Frutado 500ml,34.99,-11.0,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Espanhol Extra Virgem Carrefour 500ml,39.99,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Kit Azeite Terras de Camões Extra Virgem Frutado 500ml 3 Unidades,104.97,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
2025-07-07,Azeite Italiano Extra Virgem Carrefour 500ml,39.99,,Hiper Águas Claras,"Hiper Águas Claras
Rua Copaíba
Águas Claras, Brasília - DF",Brasília/DF,DF,Centro-Oeste
